algorithm,experiment,average_delay_importance,average_delay_pct_impact,average_delay_p_value,average_delay_cohens_d,average_delay_significant,throughput_importance,throughput_pct_impact,throughput_p_value,throughput_cohens_d,throughput_significant,average_queue_length_importance,average_queue_length_pct_impact,average_queue_length_p_value,average_queue_length_cohens_d,average_queue_length_significant,average_speed_importance,average_speed_pct_impact,average_speed_p_value,average_speed_cohens_d,average_speed_significant
SOTL,full_minus_sotl,9.481859966177076,35.67868634112748,1.7695596168588847e-17,4.792569483020909,True,0.0,0.0,,0.0,False,-0.24359760802469133,-100.0,5.414741762836838e-23,18.666203605585057,True,0.1093662008142604,9.4991097918994,1.1059416624212655e-07,2.06545134018424,True
ACO,full_minus_aco,-0.18984214463640114,-0.7143449024738127,0.7526500111476376,0.1003863180468681,False,0.0,0.0,,0.0,False,0.0031057098765431834,1.2749344715356914,0.626880212606634,0.15501262223455556,False,0.011117642985097653,0.965633902945383,0.5854416321902829,0.17406361222072528,False
PSO,full_minus_pso,0.3770100538451402,1.418627094955468,0.5042859400081791,0.21319728623451553,False,0.0,0.0,,0.0,False,7.908950617280253e-05,0.03246727536207413,0.9895797078534767,0.004157377226033105,False,0.014797925388892574,1.2852884795747377,0.4145568423215094,0.2608745669391687,False
SOM,full_minus_som,-0.6355492244993499,-2.391467656783115,0.28067406288985935,0.3460771737144012,False,0.0,0.0,,0.0,False,6.172839506174421e-05,0.025340312477734737,0.9915351868158935,0.0033770986271074886,False,-0.012602610773740919,-1.0946122523507247,0.4551691238693246,0.2386331719015467,False
