experiment,description,algorithms,run,seed,average_delay_mean,average_delay_std,average_delay_min,average_delay_max,average_delay_final,throughput_mean,throughput_std,throughput_min,throughput_max,throughput_final,average_queue_length_mean,average_queue_length_std,average_queue_length_min,average_queue_length_max,average_queue_length_final,average_speed_mean,average_speed_std,average_speed_min,average_speed_max,average_speed_final,total_vehicles_mean,total_vehicles_std,total_vehicles_min,total_vehicles_max,total_vehicles_final
baseline_ca_only,No adaptive control (fixed signals),cellular_automata,16,16,36.306146477767925,8.002798117921099,0.0,61.325,37.88652001644609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0377149055555788,0.8094851196522518,0.0,3.8125,0.9880324295304216,17.30074074074074,4.378305038123624,0.0,33.0,19.225925925925925
baseline_ca_only,No adaptive control (fixed signals),cellular_automata,17,17,36.82737745060733,9.193993786296302,0.0,69.95,37.01099860113888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256726758772066,0.8004223191471325,0.0,3.8461538461538463,1.0343878050704058,17.118148148148148,4.262989332865636,0.0,30.0,16.016666666666666
baseline_ca_only,No adaptive control (fixed signals),cellular_automata,18,18,36.62738563209599,9.054855001141796,0.0,69.45714285714284,36.19938042115355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0473543063314297,0.8112259047124403,0.0,4.125,1.047912486408867,16.90111111111111,4.057439288547262,0.0,30.0,16.70740740740741
baseline_ca_only,No adaptive control (fixed signals),cellular_automata,19,19,36.18325019406155,9.156462022050526,0.0,73.21818181818183,37.28818879437046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044063216852188,0.796170144719715,0.0,3.6666666666666665,0.990449812179245,16.924814814814816,4.404742284780811,0.0,32.0,18.677777777777777
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",0,0,25.412818157683372,6.071105468274951,0.0,48.84,24.18538626717789,0.0,0.0,0.0,0.0,0.0,0.2394251543209876,0.0718985852695461,0.0,0.5208333333333334,0.226466049382716,1.1591202740018491,0.5493031711597908,0.0,3.5,1.250809959026118,15.507777777777775,4.372169419418553,0.0,30.0,14.987037037037036
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",1,1,26.104555592822003,6.567633324188667,0.0,59.2,25.326839138080288,0.0,0.0,0.0,0.0,0.0,0.2318557098765432,0.0674833247068329,0.0,0.5,0.2283179012345678,1.1796490588896529,0.5437526840637739,0.0,4.0,1.1724256086812248,14.99388888888889,3.932975462376332,0.0,29.0,14.742592592592592
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",2,2,25.998559750578305,6.067968200113496,0.0,55.66666666666668,26.42928054818067,0.0,0.0,0.0,0.0,0.0,0.251087962962963,0.0735888731550434,0.0,0.5208333333333334,0.2092978395061728,1.1366940669117591,0.5214226573049806,0.0,5.0,1.1403638080030427,16.352037037037036,4.422119853489756,0.0,31.0,14.312962962962963
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",3,3,26.34287160251876,6.166217182605716,0.0,48.583333333333336,25.85931260195932,0.0,0.0,0.0,0.0,0.0,0.2279591049382716,0.0658080667205408,0.0,0.4583333333333333,0.2066743827160494,1.176375255243639,0.5772944880265085,0.0,3.6,1.2355807602397728,14.870185185185186,3.789068091595014,0.0,27.0,13.198148148148148
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",4,4,25.850066295467848,6.111050977209049,0.0,50.56000000000002,27.56245058836136,0.0,0.0,0.0,0.0,0.0,0.237511574074074,0.0677517063912154,0.0,0.4791666666666667,0.2336033950617284,1.197866584001244,0.5609912454530427,0.0,3.6666666666666665,1.1648769625309012,15.373148148148148,3.9888062467796574,0.0,29.0,15.105555555555556
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",5,5,26.41959967096851,6.628328181044324,0.0,49.67999999999999,25.922407745140934,0.0,0.0,0.0,0.0,0.0,0.2417592592592592,0.0677258959495358,0.0,0.5,0.215895061728395,1.13826498790729,0.5246957208260129,0.0,3.636363636363636,1.206025688453019,15.691296296296295,3.985445533110908,0.0,31.0,14.087037037037035
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",6,6,25.49443947348909,5.840855240502421,0.0,52.4,26.472728395298784,0.0,0.0,0.0,0.0,0.0,0.2384220679012345,0.0608496234035801,0.0,0.5,0.2405864197530864,1.1803315268989356,0.5417288958598252,0.0,4.5,1.1765560626243892,15.487407407407408,3.6945190561480974,0.0,28.0,15.812962962962963
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",7,7,26.117421056402264,6.696345253180791,0.0,59.01538461538462,25.111612088975825,0.0,0.0,0.0,0.0,0.0,0.2398842592592592,0.0738775278732109,0.0,0.5208333333333334,0.2275077160493827,1.1715278444897057,0.559452637157994,0.0,4.0,1.1603300686337323,15.65037037037037,4.281222983353723,1.0,35.0,15.205555555555556
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",8,8,26.661003403632183,6.711762899802374,0.0,61.92,26.19180250942304,0.0,0.0,0.0,0.0,0.0,0.2424228395061728,0.0680081124348983,0.0,0.4583333333333333,0.232716049382716,1.132973853158599,0.5223760458482106,0.0,3.571428571428572,1.1638342813376514,15.64037037037037,3.9573092069134654,0.0,29.0,14.905555555555557
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",9,9,26.073743475809568,5.852269356518796,0.0,47.37777777777777,26.205392468002756,0.0,0.0,0.0,0.0,0.0,0.2413194444444444,0.0613778506290299,0.0,0.4583333333333333,0.2484567901234567,1.1389316308385011,0.5212799678472458,0.0,3.142857142857143,1.085279522609038,15.68574074074074,3.5438967367761696,0.0,29.0,16.316666666666666
add_sotl,Self-organizing traffic lights only,"cellular_automata,sotl",10,10,25.765106916957087,6.371743703783774,0.0,47.93846153846154,28.094586464174466,0.0,0.0,0.0,0.0,0.0,0.232199074074074,0.0666929402638365,0.0,0.4583333333333333,0.2422839506172839,1.1754093344199523,0.5616982478063336,0.0,3.75,1.122238477015795,14.850555555555555,3.7820335097848887,0.0,28.0,15.188888888888888
