experiment,n_runs,average_delay_mean_mean,average_delay_mean_std,average_delay_mean_ci95,average_delay_mean_min,average_delay_mean_max,average_delay_std_mean,average_delay_std_std,average_delay_std_ci95,average_delay_std_min,average_delay_std_max,average_delay_min_mean,average_delay_min_std,average_delay_min_ci95,average_delay_min_min,average_delay_min_max,average_delay_max_mean,average_delay_max_std,average_delay_max_ci95,average_delay_max_min,average_delay_max_max,average_delay_final_mean,average_delay_final_std,average_delay_final_ci95,average_delay_final_min,average_delay_final_max,throughput_mean_mean,throughput_mean_std,throughput_mean_ci95,throughput_mean_min,throughput_mean_max,throughput_std_mean,throughput_std_std,throughput_std_ci95,throughput_std_min,throughput_std_max,throughput_min_mean,throughput_min_std,throughput_min_ci95,throughput_min_min,throughput_min_max,throughput_max_mean,throughput_max_std,throughput_max_ci95,throughput_max_min,throughput_max_max,throughput_final_mean,throughput_final_std,throughput_final_ci95,throughput_final_min,throughput_final_max,average_queue_length_mean_mean,average_queue_length_mean_std,average_queue_length_mean_ci95,average_queue_length_mean_min,average_queue_length_mean_max,average_queue_length_std_mean,average_queue_length_std_std,average_queue_length_std_ci95,average_queue_length_std_min,average_queue_length_std_max,average_queue_length_min_mean,average_queue_length_min_std,average_queue_length_min_ci95,average_queue_length_min_min,average_queue_length_min_max,average_queue_length_max_mean,average_queue_length_max_std,average_queue_length_max_ci95,average_queue_length_max_min,average_queue_length_max_max,average_queue_length_final_mean,average_queue_length_final_std,average_queue_length_final_ci95,average_queue_length_final_min,average_queue_length_final_max,average_speed_mean_mean,average_speed_mean_std,average_speed_mean_ci95,average_speed_mean_min,average_speed_mean_max,average_speed_std_mean,average_speed_std_std,average_speed_std_ci95,average_speed_std_min,average_speed_std_max,average_speed_min_mean,average_speed_min_std,average_speed_min_ci95,average_speed_min_min,average_speed_min_max,average_speed_max_mean,average_speed_max_std,average_speed_max_ci95,average_speed_max_min,average_speed_max_max,average_speed_final_mean,average_speed_final_std,average_speed_final_ci95,average_speed_final_min,average_speed_final_max,total_vehicles_mean_mean,total_vehicles_mean_std,total_vehicles_mean_ci95,total_vehicles_mean_min,total_vehicles_mean_max,total_vehicles_std_mean,total_vehicles_std_std,total_vehicles_std_ci95,total_vehicles_std_min,total_vehicles_std_max,total_vehicles_min_mean,total_vehicles_min_std,total_vehicles_min_ci95,total_vehicles_min_min,total_vehicles_min_max,total_vehicles_max_mean,total_vehicles_max_std,total_vehicles_max_ci95,total_vehicles_max_min,total_vehicles_max_max,total_vehicles_final_mean,total_vehicles_final_std,total_vehicles_final_ci95,total_vehicles_final_min,total_vehicles_final_max
add_aco,20,25.42740948872294,4.688092525917076,2.1940948407587424,20.553441097047703,37.33698212424063,6.518437269489857,0.6629358658583281,0.3102635357541609,5.145565205967388,7.430571450060952,0.0,0.0,0.0,0.0,0.0,48.49393413577046,5.446353859893471,2.5489720688908815,38.63076923076923,59.09000000000002,25.67156616873269,4.734821287050982,2.215964574163565,19.741409144552463,37.55278040904415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972575853055093,0.039659327553358596,0.018561136643898288,0.8179870650271869,0.977830705688438,0.7033768542735006,0.019274677298032224,0.009020826654574052,0.6626604547131987,0.7412453062916932,0.0,0.0,0.0,0.0,0.0,3.9521031746031747,0.4305389160939342,0.20149841525637818,3.4285714285714284,5.0,0.8842156911291053,0.05484058121040646,0.02566618206291178,0.7801997281630987,0.9939969389754728,14.671916666666666,2.6164730164254744,1.224547065696105,12.239814814814816,22.61722222222222,4.117206015943183,0.42919614296480213,0.20086997808739085,3.4742560512632585,5.210846919386901,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,29.6,4.638511557998343,2.170890233488531,25.0,43.0,14.773981481481481,2.906347162374697,1.3602123420490115,11.612962962962962,22.7425925925926
add_aco_rush,20,25.42740948872294,4.688092525917076,2.1940948407587424,20.553441097047703,37.33698212424063,6.518437269489857,0.6629358658583281,0.3102635357541609,5.145565205967388,7.430571450060952,0.0,0.0,0.0,0.0,0.0,48.49393413577046,5.446353859893471,2.5489720688908815,38.63076923076923,59.09000000000002,25.67156616873269,4.734821287050982,2.215964574163565,19.741409144552463,37.55278040904415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972575853055093,0.039659327553358596,0.018561136643898288,0.8179870650271869,0.977830705688438,0.7033768542735006,0.019274677298032224,0.009020826654574052,0.6626604547131987,0.7412453062916932,0.0,0.0,0.0,0.0,0.0,3.9521031746031747,0.4305389160939342,0.20149841525637818,3.4285714285714284,5.0,0.8842156911291053,0.05484058121040646,0.02566618206291178,0.7801997281630987,0.9939969389754728,14.671916666666666,2.6164730164254744,1.224547065696105,12.239814814814816,22.61722222222222,4.117206015943183,0.42919614296480213,0.20086997808739085,3.4742560512632585,5.210846919386901,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,29.6,4.638511557998343,2.170890233488531,25.0,43.0,14.773981481481481,2.906347162374697,1.3602123420490115,11.612962962962962,22.7425925925926
add_marl_enhanced,20,35.99711002953491,0.6391356895546354,0.29912471036869875,34.18329642425339,36.92780884735535,8.816042463838006,0.3366670665127401,0.15756503729509566,8.002798117921099,9.362220646129757,0.0,0.0,0.0,0.0,0.0,67.91755506748154,4.0564363927331035,1.8984706705251435,61.325,78.78181818181818,36.59778795158838,1.2477691306963454,0.5839739290519492,33.647295023045,38.78473730817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397065743261442,0.013813268249305656,0.00646480854041791,1.0136912437823709,1.0739532570150112,0.8000473023412615,0.008874357531262414,0.004153327172351922,0.7822674316342201,0.8242074534923046,0.0,0.0,0.0,0.0,0.0,4.011462687639158,0.42009610905346745,0.1966110311179764,3.5625,5.0,1.024265952988179,0.032569445738232145,0.015242969814604499,0.9587182474406342,1.094373586882447,17.09722222222222,0.3672425921750803,0.17187482378893282,16.592222222222222,17.849444444444444,4.126000520914589,0.2426447790831651,0.11356125225350006,3.554848232113541,4.404742284780811,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,30.75,1.6503588126605426,0.7723917000872071,28.0,34.0,17.47425925925926,1.2668218188666562,0.592890861596681,15.116666666666667,19.34629629629629
add_marl_enhanced_rush,20,35.99711002953491,0.6391356895546354,0.29912471036869875,34.18329642425339,36.92780884735535,8.816042463838006,0.3366670665127401,0.15756503729509566,8.002798117921099,9.362220646129757,0.0,0.0,0.0,0.0,0.0,67.91755506748154,4.0564363927331035,1.8984706705251435,61.325,78.78181818181818,36.59778795158838,1.2477691306963454,0.5839739290519492,33.647295023045,38.78473730817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397065743261442,0.013813268249305656,0.00646480854041791,1.0136912437823709,1.0739532570150112,0.8000473023412615,0.008874357531262414,0.004153327172351922,0.7822674316342201,0.8242074534923046,0.0,0.0,0.0,0.0,0.0,4.011462687639158,0.42009610905346745,0.1966110311179764,3.5625,5.0,1.024265952988179,0.032569445738232145,0.015242969814604499,0.9587182474406342,1.094373586882447,17.09722222222222,0.3672425921750803,0.17187482378893282,16.592222222222222,17.849444444444444,4.126000520914589,0.2426447790831651,0.11356125225350006,3.554848232113541,4.404742284780811,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,30.75,1.6503588126605426,0.7723917000872071,28.0,34.0,17.47425925925926,1.2668218188666562,0.592890861596681,15.116666666666667,19.34629629629629
add_pressure,20,35.99711002953491,0.6391356895546354,0.29912471036869875,34.18329642425339,36.92780884735535,8.816042463838006,0.3366670665127401,0.15756503729509566,8.002798117921099,9.362220646129757,0.0,0.0,0.0,0.0,0.0,67.91755506748154,4.0564363927331035,1.8984706705251435,61.325,78.78181818181818,36.59778795158838,1.2477691306963454,0.5839739290519492,33.647295023045,38.78473730817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397065743261442,0.013813268249305656,0.00646480854041791,1.0136912437823709,1.0739532570150112,0.8000473023412615,0.008874357531262414,0.004153327172351922,0.7822674316342201,0.8242074534923046,0.0,0.0,0.0,0.0,0.0,4.011462687639158,0.42009610905346745,0.1966110311179764,3.5625,5.0,1.024265952988179,0.032569445738232145,0.015242969814604499,0.9587182474406342,1.094373586882447,17.09722222222222,0.3672425921750803,0.17187482378893282,16.592222222222222,17.849444444444444,4.126000520914589,0.2426447790831651,0.11356125225350006,3.554848232113541,4.404742284780811,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,30.75,1.6503588126605426,0.7723917000872071,28.0,34.0,17.47425925925926,1.2668218188666562,0.592890861596681,15.116666666666667,19.34629629629629
add_pressure_rush,20,35.99711002953491,0.6391356895546354,0.29912471036869875,34.18329642425339,36.92780884735535,8.816042463838006,0.3366670665127401,0.15756503729509566,8.002798117921099,9.362220646129757,0.0,0.0,0.0,0.0,0.0,67.91755506748154,4.0564363927331035,1.8984706705251435,61.325,78.78181818181818,36.59778795158838,1.2477691306963454,0.5839739290519492,33.647295023045,38.78473730817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397065743261442,0.013813268249305656,0.00646480854041791,1.0136912437823709,1.0739532570150112,0.8000473023412615,0.008874357531262414,0.004153327172351922,0.7822674316342201,0.8242074534923046,0.0,0.0,0.0,0.0,0.0,4.011462687639158,0.42009610905346745,0.1966110311179764,3.5625,5.0,1.024265952988179,0.032569445738232145,0.015242969814604499,0.9587182474406342,1.094373586882447,17.09722222222222,0.3672425921750803,0.17187482378893282,16.592222222222222,17.849444444444444,4.126000520914589,0.2426447790831651,0.11356125225350006,3.554848232113541,4.404742284780811,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,30.75,1.6503588126605426,0.7723917000872071,28.0,34.0,17.47425925925926,1.2668218188666562,0.592890861596681,15.116666666666667,19.34629629629629
add_pso,20,35.89304066923981,0.6500827357586956,0.3042480856999434,34.9906915131878,37.429822841564246,8.617971633150233,0.4199411240485124,0.1965384959028784,7.891853776656909,9.82264180122916,0.0,0.0,0.0,0.0,0.0,66.65475741905155,2.7675103903865916,1.2952347326177407,62.292307692307695,72.18571428571428,36.05755806088849,2.1257132570908834,0.9948644282363439,30.816987080281063,38.99946118676626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0364080332223564,0.011641357185356782,0.005448322873027021,1.0120802157730615,1.054574452992067,0.80066644650962,0.008249651554473016,0.0038609557754378564,0.7794472773234902,0.8165063941380142,0.0,0.0,0.0,0.0,0.0,3.997070106536051,0.4085994743790475,0.19123044046500107,3.588235294117647,5.0,1.041964852412697,0.050486023710443556,0.02362818641934523,0.9319756122114122,1.1122519615162652,17.266222222222222,0.4508800721989976,0.2110183693567844,16.55537037037037,18.22351851851852,4.212076665174895,0.24279142043701,0.11362988251967637,3.7043110613118704,4.730553638096507,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,31.55,2.0641042405337657,0.9660305209222494,29.0,37.0,17.189166666666665,1.309260468966137,0.6127527612322522,14.36851851851852,19.353703703703705
add_som,20,35.99711002953491,0.6391356895546354,0.29912471036869875,34.18329642425339,36.92780884735535,8.816042463838006,0.3366670665127401,0.15756503729509566,8.002798117921099,9.362220646129757,0.0,0.0,0.0,0.0,0.0,67.91755506748154,4.0564363927331035,1.8984706705251435,61.325,78.78181818181818,36.59778795158838,1.2477691306963454,0.5839739290519492,33.647295023045,38.78473730817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397065743261442,0.013813268249305656,0.00646480854041791,1.0136912437823709,1.0739532570150112,0.8000473023412615,0.008874357531262414,0.004153327172351922,0.7822674316342201,0.8242074534923046,0.0,0.0,0.0,0.0,0.0,4.011462687639158,0.42009610905346745,0.1966110311179764,3.5625,5.0,1.024265952988179,0.032569445738232145,0.015242969814604499,0.9587182474406342,1.094373586882447,17.09722222222222,0.3672425921750803,0.17187482378893282,16.592222222222222,17.849444444444444,4.126000520914589,0.2426447790831651,0.11356125225350006,3.554848232113541,4.404742284780811,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,30.75,1.6503588126605426,0.7723917000872071,28.0,34.0,17.47425925925926,1.2668218188666562,0.592890861596681,15.116666666666667,19.34629629629629
add_som_rush,20,35.99711002953491,0.6391356895546354,0.29912471036869875,34.18329642425339,36.92780884735535,8.816042463838006,0.3366670665127401,0.15756503729509566,8.002798117921099,9.362220646129757,0.0,0.0,0.0,0.0,0.0,67.91755506748154,4.0564363927331035,1.8984706705251435,61.325,78.78181818181818,36.59778795158838,1.2477691306963454,0.5839739290519492,33.647295023045,38.78473730817984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397065743261442,0.013813268249305656,0.00646480854041791,1.0136912437823709,1.0739532570150112,0.8000473023412615,0.008874357531262414,0.004153327172351922,0.7822674316342201,0.8242074534923046,0.0,0.0,0.0,0.0,0.0,4.011462687639158,0.42009610905346745,0.1966110311179764,3.5625,5.0,1.024265952988179,0.032569445738232145,0.015242969814604499,0.9587182474406342,1.094373586882447,17.09722222222222,0.3672425921750803,0.17187482378893282,16.592222222222222,17.849444444444444,4.126000520914589,0.2426447790831651,0.11356125225350006,3.554848232113541,4.404742284780811,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,30.75,1.6503588126605426,0.7723917000872071,28.0,34.0,17.47425925925926,1.2668218188666562,0.592890861596681,15.116666666666667,19.34629629629629
add_sotl,20,25.88404886753969,0.38519185525507693,0.18027533749499244,25.2671444997798,26.661003403632183,6.272457489144346,0.26406630784115703,0.12358683631977889,5.840855240502421,6.711762899802374,0.0,0.0,0.0,0.0,0.0,52.1012024087024,4.422379618075432,2.069737371917124,47.37777777777777,61.92,25.82818913362321,1.0979589561571912,0.5138606091393424,23.53636514062396,28.094586464174466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23603279320987655,0.006525451495700023,0.0030540053083820233,0.2279591049382716,0.251087962962963,0.06719047160708065,0.003642519315288224,0.00170475151521771,0.0608496234035801,0.0738775278732109,0.0,0.0,0.0,0.0,0.0,0.4843750000000001,0.03302696377594088,0.01545709484744916,0.4375,0.5625,0.23146219135802465,0.017453105752596645,0.008168304928985603,0.1983024691358024,0.2734182098765432,1.1724908245041399,0.022038519194778134,0.010314344479318093,1.132973853158599,1.2111798755611023,0.5499896029924282,0.018199987971242868,0.00851785656721091,0.5212799678472458,0.5772944880265085,0.0,0.0,0.0,0.0,0.0,3.8628625541125543,0.48682747697813594,0.22784227266682938,3.142857142857143,5.0,1.1910129574354464,0.05690922663651435,0.026634337924104943,1.085279522609038,1.2996553101388413,15.308777777777777,0.4348470520807776,0.203514684963037,14.75648148148148,16.352037037037036,3.960372424659392,0.23447239864313937,0.10973646047282364,3.5438967367761696,4.422119853489756,0.2,0.6958523739384592,0.32566893574469996,0.0,3.0,29.55,1.669383750149485,0.7812956449132707,27.0,35.0,15.065000000000001,1.1287882176157502,0.5282891476412345,13.066666666666666,17.937037037037037
