experiment_a,experiment_b,metric,mean_a,mean_b,difference,pct_change,t_statistic,p_value,cohens_d,significant
baseline_ca_only,full_minus_pso,average_delay,36.59778795158838,26.781031965384763,-9.816755986203617,-26.82335883029116,22.60456966923356,3.324650999128842e-23,-7.148192568273701,True
baseline_ca_only,full_minus_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,full_minus_pso,average_queue_length,0.0,0.23929591049382712,0.23929591049382712,0.0,-51.09061291541326,8.280015353702173e-22,16.15627038667214,True
baseline_ca_only,full_minus_pso,average_speed,1.024265952988179,1.1371011607133579,0.11283520772517885,11.016202129534328,-7.24307449841661,5.805558057125909e-08,2.2904612677278133,True
baseline_ca_only,full_minus_som,average_delay,36.59778795158838,25.940148870212063,-10.657639081376317,-29.120992491333798,21.332217461987366,5.466327752076388e-21,-6.745839472189646,True
baseline_ca_only,full_minus_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,full_minus_som,average_queue_length,0.0,0.24365933641975307,0.24365933641975307,0.0,-60.20465392761684,3.7281696485693566e-23,19.038383215347118,True
baseline_ca_only,full_minus_som,average_speed,1.024265952988179,1.1639336640006983,0.1396677110125193,13.63588339581675,-10.43883817291178,6.329786004857862e-12,3.301050475231182,True
baseline_ca_only,add_aco_rush,average_delay,36.59778795158838,36.59778795158838,0.0,0.0,0.0,1.0,0.0,False
baseline_ca_only,add_aco_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,add_aco_rush,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,add_aco_rush,average_speed,1.024265952988179,1.024265952988179,0.0,0.0,0.0,1.0,0.0,False
baseline_ca_only,add_som_rush,average_delay,36.59778795158838,36.59778795158838,0.0,0.0,0.0,1.0,0.0,False
baseline_ca_only,add_som_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,add_som_rush,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,add_som_rush,average_speed,1.024265952988179,1.024265952988179,0.0,0.0,0.0,1.0,0.0,False
baseline_ca_only,sotl_som_rush,average_delay,36.59778795158838,26.67437748421259,-9.923410467375788,-27.114782129735527,20.922482711647692,2.919805966709632e-21,-6.616269967430263,True
baseline_ca_only,sotl_som_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,sotl_som_rush,average_queue_length,0.0,0.23908371913580245,0.23908371913580245,0.0,-47.06467107639606,3.892640053726288e-21,14.883155792806013,True
baseline_ca_only,sotl_som_rush,average_speed,1.024265952988179,1.161980715406027,0.13771476241784808,13.44521527988712,-8.274571169010159,6.023461143555534e-09,2.6166491555234175,True
baseline_ca_only,full_stack_rush,average_delay,36.59778795158838,26.829014874927445,-9.768773076660935,-26.692250060531215,21.247203011140655,8.722437069589063e-22,-6.718955542319242,True
baseline_ca_only,full_stack_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
baseline_ca_only,full_stack_rush,average_queue_length,0.0,0.24272955246913575,0.24272955246913575,0.0,-51.74541129199741,6.51120597353443e-22,16.3633358144908,True
baseline_ca_only,full_stack_rush,average_speed,1.024265952988179,1.1374394881473577,0.11317353515917872,11.049233339154528,-7.0402889992827875,1.1254086205444827e-07,2.2263348623561154,True
add_sotl,add_aco,average_delay,25.82818913362321,36.59778795158838,10.769598817965171,41.697072769012976,-28.977970428615578,3.173438941293842e-27,9.163638852343094,True
add_sotl,add_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,add_aco,average_queue_length,0.23146219135802465,0.0,-0.23146219135802465,-100.0,59.30923715632732,4.9490191873468973e-23,-18.755227570108225,True
add_sotl,add_aco,average_speed,1.1910129574354464,1.024265952988179,-0.16674700444726742,-14.000435797635324,11.372806611400112,1.8959956671790803e-12,-3.5963972280645815,True
add_sotl,add_pso,average_delay,25.82818913362321,36.05755806088849,10.22936892726528,39.60544378215297,-19.120865685894103,8.777632482293047e-18,6.0465486401583055,True
add_sotl,add_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,add_pso,average_queue_length,0.23146219135802465,0.0,-0.23146219135802465,-100.0,59.30923715632732,4.9490191873468973e-23,-18.755227570108225,True
add_sotl,add_pso,average_speed,1.1910129574354464,1.041964852412697,-0.14904810502274946,-12.514398276882554,8.761853848766618,1.3281753315791799e-10,-2.770741468761501,True
add_sotl,add_som,average_delay,25.82818913362321,36.59778795158838,10.769598817965171,41.697072769012976,-28.977970428615578,3.173438941293842e-27,9.163638852343094,True
add_sotl,add_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,add_som,average_queue_length,0.23146219135802465,0.0,-0.23146219135802465,-100.0,59.30923715632732,4.9490191873468973e-23,-18.755227570108225,True
add_sotl,add_som,average_speed,1.1910129574354464,1.024265952988179,-0.16674700444726742,-14.000435797635324,11.372806611400112,1.8959956671790803e-12,-3.5963972280645815,True
add_sotl,sotl_aco,average_delay,25.82818913362321,25.82818913362321,0.0,0.0,0.0,1.0,0.0,False
add_sotl,sotl_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,sotl_aco,average_queue_length,0.23146219135802465,0.23146219135802465,0.0,0.0,0.0,1.0,0.0,False
add_sotl,sotl_aco,average_speed,1.1910129574354464,1.1910129574354464,0.0,0.0,0.0,1.0,0.0,False
add_sotl,sotl_pso,average_delay,25.82818913362321,25.940148870212063,0.1119597365888545,0.43347884750892196,-0.23242750925606537,0.8177399029724195,0.07350003201290348,False
add_sotl,sotl_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,sotl_pso,average_queue_length,0.23146219135802465,0.24365933641975307,0.01219714506172842,5.269605800483386,-2.169423033331615,0.03638108328754707,0.6860317993759287,True
add_sotl,sotl_pso,average_speed,1.1910129574354464,1.1639336640006983,-0.02707929343474813,-2.2736355020903156,1.59591522400732,0.1189205918810513,-0.5046727060400963,False
add_sotl,sotl_som,average_delay,25.82818913362321,27.25434557231579,1.4261564386925798,5.521705107989957,-3.1921136631469955,0.0031063227892166264,1.0094349725687994,True
add_sotl,sotl_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,sotl_som,average_queue_length,0.23146219135802465,0.2423128858024691,0.010850694444444448,4.6878906575547985,-1.6270737212702717,0.11280390687259108,0.5145258880220013,False
add_sotl,sotl_som,average_speed,1.1910129574354464,1.113000742074698,-0.07801221536074854,-6.550072765684151,3.7309431902289645,0.0006630324151144989,-1.1798278301818397,True
add_sotl,full_stack,average_delay,25.82818913362321,27.019254101673216,1.1910649680500072,4.611492357780033,-2.3271860955075856,0.027033788633252502,0.7359208600878114,True
add_sotl,full_stack,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,full_stack,average_queue_length,0.23146219135802465,0.24784143518518514,0.016379243827160495,7.076423035252939,-2.5754132737931945,0.014288855815206896,0.8144171861417329,True
add_sotl,full_stack,average_speed,1.1910129574354464,1.1441114214093298,-0.046901536026116686,-3.937953465015831,2.5421349438860585,0.015226716276821088,-0.803893654218428,True
add_sotl,full_minus_sotl,average_delay,25.82818913362321,36.05755806088849,10.22936892726528,39.60544378215297,-19.120865685894103,8.777632482293047e-18,6.0465486401583055,True
add_sotl,full_minus_sotl,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,full_minus_sotl,average_queue_length,0.23146219135802465,0.0,-0.23146219135802465,-100.0,59.30923715632732,4.9490191873468973e-23,-18.755227570108225,True
add_sotl,full_minus_sotl,average_speed,1.1910129574354464,1.041964852412697,-0.14904810502274946,-12.514398276882554,8.761853848766618,1.3281753315791799e-10,-2.770741468761501,True
add_sotl,full_minus_aco,average_delay,25.82818913362321,26.49112299253769,0.6629338589144815,2.5667066919975134,-1.5614376353483945,0.12761607795958774,0.49376993520083684,False
add_sotl,full_minus_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,full_minus_aco,average_queue_length,0.23146219135802465,0.24317129629629633,0.01170910493827168,5.058754896241386,-1.9985444154111411,0.05294126669257424,0.6319952357708926,False
add_sotl,full_minus_aco,average_speed,1.1910129574354464,1.1364387736035046,-0.05457418383194179,-4.582165415685643,3.101883051939832,0.003621316672396076,-0.9809015479604243,True
add_sotl,full_minus_pso,average_delay,25.82818913362321,26.781031965384763,0.9528428317615543,3.689158488161839,-2.3040134311001736,0.02728467747741462,0.7285930201895975,True
add_sotl,full_minus_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,full_minus_pso,average_queue_length,0.23146219135802465,0.23929591049382712,0.00783371913580247,3.384448704058672,-1.2849398111059935,0.20684201873664973,0.4063336459321461,False
add_sotl,full_minus_pso,average_speed,1.1910129574354464,1.1371011607133579,-0.05391179672208857,-4.526549974584186,2.8752250715568284,0.0065990053191636675,-0.9092260011740187,True
add_sotl,full_minus_som,average_delay,25.82818913362321,25.940148870212063,0.1119597365888545,0.43347884750892196,-0.23242750925606537,0.8177399029724195,0.07350003201290348,False
add_sotl,full_minus_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,full_minus_som,average_queue_length,0.23146219135802465,0.24365933641975307,0.01219714506172842,5.269605800483386,-2.169423033331615,0.03638108328754707,0.6860317993759287,True
add_sotl,full_minus_som,average_speed,1.1910129574354464,1.1639336640006983,-0.02707929343474813,-2.2736355020903156,1.59591522400732,0.1189205918810513,-0.5046727060400963,False
add_sotl,add_aco_rush,average_delay,25.82818913362321,36.59778795158838,10.769598817965171,41.697072769012976,-28.977970428615578,3.173438941293842e-27,9.163638852343094,True
add_sotl,add_aco_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,add_aco_rush,average_queue_length,0.23146219135802465,0.0,-0.23146219135802465,-100.0,59.30923715632732,4.9490191873468973e-23,-18.755227570108225,True
add_sotl,add_aco_rush,average_speed,1.1910129574354464,1.024265952988179,-0.16674700444726742,-14.000435797635324,11.372806611400112,1.8959956671790803e-12,-3.5963972280645815,True
add_sotl,add_som_rush,average_delay,25.82818913362321,36.59778795158838,10.769598817965171,41.697072769012976,-28.977970428615578,3.173438941293842e-27,9.163638852343094,True
add_sotl,add_som_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,add_som_rush,average_queue_length,0.23146219135802465,0.0,-0.23146219135802465,-100.0,59.30923715632732,4.9490191873468973e-23,-18.755227570108225,True
add_sotl,add_som_rush,average_speed,1.1910129574354464,1.024265952988179,-0.16674700444726742,-14.000435797635324,11.372806611400112,1.8959956671790803e-12,-3.5963972280645815,True
add_sotl,sotl_som_rush,average_delay,25.82818913362321,26.67437748421259,0.846188350589383,3.2762202034822976,-1.8581432659768928,0.07227456933286522,0.5875964939391038,False
add_sotl,sotl_som_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,sotl_som_rush,average_queue_length,0.23146219135802465,0.23908371913580245,0.0076215277777778034,3.2927743978665007,-1.189761797741413,0.24200711328745747,0.376235715391944,False
add_sotl,sotl_som_rush,average_speed,1.1910129574354464,1.161980715406027,-0.02903224202941934,-2.4376092508626552,1.4779159982864476,0.14788323650572827,-0.46735807449866823,False
add_sotl,full_stack_rush,average_delay,25.82818913362321,26.829014874927445,1.0008257413042365,3.874935777055151,-2.273339394847168,0.029590850993294737,0.7188930382305901,True
add_sotl,full_stack_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_sotl,full_stack_rush,average_queue_length,0.23146219135802465,0.24272955246913575,0.011267361111111096,4.867905658804895,-1.8464994869647848,0.07287801700200297,0.5839144077141113,False
add_sotl,full_stack_rush,average_speed,1.1910129574354464,1.1374394881473577,-0.053573469288088704,-4.498143278260045,2.795353868733183,0.008128907325515272,-0.8839685091360199,True
add_aco,add_pso,average_delay,36.59778795158838,36.05755806088849,-0.5402298906998908,-1.4761271676159986,0.9801658550744513,0.3346648856380589,-0.30995565867617747,False
add_aco,add_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_pso,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_pso,average_speed,1.024265952988179,1.041964852412697,0.017698899424517966,1.7279593618125688,-1.3174413061265142,0.19690907556655884,0.41661152109469274,False
add_aco,add_som,average_delay,36.59778795158838,36.59778795158838,0.0,0.0,0.0,1.0,0.0,False
add_aco,add_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_som,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_som,average_speed,1.024265952988179,1.024265952988179,0.0,0.0,0.0,1.0,0.0,False
add_aco,sotl_aco,average_delay,36.59778795158838,25.82818913362321,-10.769598817965171,-29.42691190027992,28.977970428615578,3.173438941293842e-27,-9.163638852343094,True
add_aco,sotl_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,sotl_aco,average_queue_length,0.0,0.23146219135802465,0.23146219135802465,0.0,-59.30923715632732,4.9490191873468973e-23,18.755227570108225,True
add_aco,sotl_aco,average_speed,1.024265952988179,1.1910129574354464,0.16674700444726742,16.279659004656168,-11.372806611400112,1.8959956671790803e-12,3.5963972280645815,True
add_aco,sotl_pso,average_delay,36.59778795158838,25.940148870212063,-10.657639081376317,-29.120992491333798,21.332217461987366,5.466327752076388e-21,-6.745839472189646,True
add_aco,sotl_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,sotl_pso,average_queue_length,0.0,0.24365933641975307,0.24365933641975307,0.0,-60.20465392761684,3.7281696485693566e-23,19.038383215347118,True
add_aco,sotl_pso,average_speed,1.024265952988179,1.1639336640006983,0.1396677110125193,13.63588339581675,-10.43883817291178,6.329786004857862e-12,3.301050475231182,True
add_aco,sotl_som,average_delay,36.59778795158838,27.25434557231579,-9.343442379272592,-25.53007408981142,20.049264245117612,7.82399931175571e-21,-6.3401340425148085,True
add_aco,sotl_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,sotl_som,average_queue_length,0.0,0.2423128858024691,0.2423128858024691,0.0,-44.80912017198194,9.818390826538824e-21,14.169887969165876,True
add_aco,sotl_som,average_speed,1.024265952988179,1.113000742074698,0.08873478908651888,8.66325672816179,-4.897220890809644,4.382612065565384e-05,1.5486372219917226,True
add_aco,full_stack,average_delay,36.59778795158838,27.019254101673216,-9.578533849915164,-26.172439335911957,18.117430797479663,2.6306918059635806e-18,-5.729234667051652,True
add_aco,full_stack,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_stack,average_queue_length,0.0,0.24784143518518514,0.24784143518518514,0.0,-49.3543989326935,1.589601821793436e-21,15.607231317589477,True
add_aco,full_stack,average_speed,1.024265952988179,1.1441114214093298,0.11984546842115074,11.700620143773719,-7.876808713312955,1.0001217684979126e-08,2.4908656227529193,True
add_aco,full_minus_sotl,average_delay,36.59778795158838,36.05755806088849,-0.5402298906998908,-1.4761271676159986,0.9801658550744513,0.3346648856380589,-0.30995565867617747,False
add_aco,full_minus_sotl,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_minus_sotl,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_minus_sotl,average_speed,1.024265952988179,1.041964852412697,0.017698899424517966,1.7279593618125688,-1.3174413061265142,0.19690907556655884,0.41661152109469274,False
add_aco,full_minus_aco,average_delay,36.59778795158838,26.49112299253769,-10.10666495905069,-27.6155077252751,22.72295391394139,4.466374828468066e-23,-7.185628953509249,True
add_aco,full_minus_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_minus_aco,average_queue_length,0.0,0.24317129629629633,0.24317129629629633,0.0,-55.6481037532274,1.6497511881253233e-22,17.597475532956317,True
add_aco,full_minus_aco,average_speed,1.024265952988179,1.1364387736035046,0.11217282061532563,10.951532684267619,-7.918951628114791,5.996976418653661e-09,2.504192382554142,True
add_aco,full_minus_pso,average_delay,36.59778795158838,26.781031965384763,-9.816755986203617,-26.82335883029116,22.60456966923356,3.324650999128842e-23,-7.148192568273701,True
add_aco,full_minus_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_minus_pso,average_queue_length,0.0,0.23929591049382712,0.23929591049382712,0.0,-51.09061291541326,8.280015353702173e-22,16.15627038667214,True
add_aco,full_minus_pso,average_speed,1.024265952988179,1.1371011607133579,0.11283520772517885,11.016202129534328,-7.24307449841661,5.805558057125909e-08,2.2904612677278133,True
add_aco,full_minus_som,average_delay,36.59778795158838,25.940148870212063,-10.657639081376317,-29.120992491333798,21.332217461987366,5.466327752076388e-21,-6.745839472189646,True
add_aco,full_minus_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_minus_som,average_queue_length,0.0,0.24365933641975307,0.24365933641975307,0.0,-60.20465392761684,3.7281696485693566e-23,19.038383215347118,True
add_aco,full_minus_som,average_speed,1.024265952988179,1.1639336640006983,0.1396677110125193,13.63588339581675,-10.43883817291178,6.329786004857862e-12,3.301050475231182,True
add_aco,add_aco_rush,average_delay,36.59778795158838,36.59778795158838,0.0,0.0,0.0,1.0,0.0,False
add_aco,add_aco_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_aco_rush,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_aco_rush,average_speed,1.024265952988179,1.024265952988179,0.0,0.0,0.0,1.0,0.0,False
add_aco,add_som_rush,average_delay,36.59778795158838,36.59778795158838,0.0,0.0,0.0,1.0,0.0,False
add_aco,add_som_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_som_rush,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,add_som_rush,average_speed,1.024265952988179,1.024265952988179,0.0,0.0,0.0,1.0,0.0,False
add_aco,sotl_som_rush,average_delay,36.59778795158838,26.67437748421259,-9.923410467375788,-27.114782129735527,20.922482711647692,2.919805966709632e-21,-6.616269967430263,True
add_aco,sotl_som_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,sotl_som_rush,average_queue_length,0.0,0.23908371913580245,0.23908371913580245,0.0,-47.06467107639606,3.892640053726288e-21,14.883155792806013,True
add_aco,sotl_som_rush,average_speed,1.024265952988179,1.161980715406027,0.13771476241784808,13.44521527988712,-8.274571169010159,6.023461143555534e-09,2.6166491555234175,True
add_aco,full_stack_rush,average_delay,36.59778795158838,26.829014874927445,-9.768773076660935,-26.692250060531215,21.247203011140655,8.722437069589063e-22,-6.718955542319242,True
add_aco,full_stack_rush,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_aco,full_stack_rush,average_queue_length,0.0,0.24272955246913575,0.24272955246913575,0.0,-51.74541129199741,6.51120597353443e-22,16.3633358144908,True
add_aco,full_stack_rush,average_speed,1.024265952988179,1.1374394881473577,0.11317353515917872,11.049233339154528,-7.0402889992827875,1.1254086205444827e-07,2.2263348623561154,True
add_pso,add_som,average_delay,36.05755806088849,36.59778795158838,0.5402298906998908,1.4982431416670903,-0.9801658550744513,0.3346648856380589,0.30995565867617747,False
add_pso,add_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,add_som,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,add_som,average_speed,1.041964852412697,1.024265952988179,-0.017698899424517966,-1.6986081040579921,1.3174413061265142,0.19690907556655884,-0.41661152109469274,False
add_pso,sotl_aco,average_delay,36.05755806088849,25.82818913362321,-10.22936892726528,-28.36955544796319,19.120865685894103,8.777632482293047e-18,-6.0465486401583055,True
add_pso,sotl_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,sotl_aco,average_queue_length,0.0,0.23146219135802465,0.23146219135802465,0.0,-59.30923715632732,4.9490191873468973e-23,18.755227570108225,True
add_pso,sotl_aco,average_speed,1.041964852412697,1.1910129574354464,0.14904810502274946,14.30452329343208,-8.761853848766618,1.3281753315791799e-10,2.770741468761501,True
add_pso,sotl_pso,average_delay,36.05755806088849,25.940148870212063,-10.117409190676426,-28.0590526224535,16.043429569357105,2.498119654120073e-18,-5.0733778919662775,True
add_pso,sotl_pso,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,sotl_pso,average_queue_length,0.0,0.24365933641975307,0.24365933641975307,0.0,-60.20465392761684,3.7281696485693566e-23,19.038383215347118,True
add_pso,sotl_pso,average_speed,1.041964852412697,1.1639336640006983,0.12196881158800132,11.705655071337516,-7.6617901202501395,3.1873156632787618e-09,2.4228707734165815,True
add_pso,sotl_som,average_delay,36.05755806088849,27.25434557231579,-8.8032124885727,-24.41433353225746,14.565894136141111,1.1650168711475454e-16,-4.606140162709662,True
add_pso,sotl_som,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,sotl_som,average_queue_length,0.0,0.2423128858024691,0.2423128858024691,0.0,-44.80912017198194,9.818390826538824e-21,14.169887969165876,True
add_pso,sotl_som,average_speed,1.041964852412697,1.113000742074698,0.07103588966200092,6.8174938432438905,-3.539793800158959,0.0011998575874726575,1.1193810855845208,True
add_pso,full_stack,average_delay,36.05755806088849,27.019254101673216,-9.038303959215273,-25.06632297160215,13.821890346669448,2.2384261170800927e-16,-4.370865506456977,True
add_pso,full_stack,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,full_stack,average_queue_length,0.0,0.24784143518518514,0.24784143518518514,0.0,-49.3543989326935,1.589601821793436e-21,15.607231317589477,True
add_pso,full_stack,average_speed,1.041964852412697,1.1441114214093298,0.10214656899663277,9.803264357728546,-5.840294279201365,1.035924728108067e-06,1.8468632127927662,True
add_pso,full_minus_sotl,average_delay,36.05755806088849,36.05755806088849,0.0,0.0,0.0,1.0,0.0,False
add_pso,full_minus_sotl,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,full_minus_sotl,average_queue_length,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,full_minus_sotl,average_speed,1.041964852412697,1.041964852412697,0.0,0.0,0.0,1.0,0.0,False
add_pso,full_minus_aco,average_delay,36.05755806088849,26.49112299253769,-9.566435068350799,-26.53101203413849,16.265455558004167,8.082792977844852e-18,-5.1435886743538175,True
add_pso,full_minus_aco,throughput,0.0,0.0,0.0,0.0,,,0.0,False
add_pso,full_minus_aco,average_queue_length,0.0,0.24317129629629633,0.24317129629629633,0.0,-55.6481037532274,1.6497511881253233e-22,17.597475532956317,True
